"","group","bin","actor","subject","n.aggXbin"
"2359",2,15,"GPG","OBB",23
"2360",2,16,"GPG","OBB",3
"2361",2,17,"GPG","OBB",3
"2362",2,18,"GPG","OBB",2
"2363",2,19,"GPG","OBB",10
"2364",2,20,"GPG","OBB",8
"2365",2,21,"GPG","OBB",13
"2366",2,22,"GPG","OBB",10
"2367",2,23,"GPG","OBB",12
"2368",2,24,"GPG","OBB",12
"2369",2,25,"GPG","OBB",21
"2370",2,26,"GPG","OBB",21
"2371",2,1,"GPG","OGO",24
"2372",2,2,"GPG","OGO",18
"2373",2,3,"GPG","OGO",7
"2374",2,4,"GPG","OGO",10
"2375",2,5,"GPG","OGO",10
"2376",2,6,"GPG","OGO",15
"2377",2,7,"GPG","OGO",24
"2378",2,8,"GPG","OGO",14
"2379",2,9,"GPG","OGO",19
"2380",2,10,"GPG","OGO",9
"2381",2,11,"GPG","OGO",5
"2382",2,12,"GPG","OGO",8
"2383",2,13,"GPG","OGO",10
"2384",2,14,"GPG","OGO",9
"2385",2,15,"GPG","OGO",16
"2386",2,16,"GPG","OGO",5
"2387",2,17,"GPG","OGO",4
"2388",2,18,"GPG","OGO",2
"2389",2,21,"GPG","OGO",8
"2390",2,22,"GPG","OGO",16
"2391",2,23,"GPG","OGO",31
"2392",2,24,"GPG","OGO",22
"2393",2,25,"GPG","OGO",18
"2394",2,26,"GPG","OGO",8
"2395",2,1,"GPG","OOP",33
"2396",2,2,"GPG","OOP",23
"2397",2,3,"GPG","OOP",15
"2398",2,4,"GPG","OOP",23
"2399",2,5,"GPG","OOP",45
"2400",2,6,"GPG","OOP",102
"2401",2,7,"GPG","OOP",60
"2402",2,8,"GPG","OOP",59
"2403",2,9,"GPG","OOP",48
"2404",2,10,"GPG","OOP",47
"2405",2,11,"GPG","OOP",42
"2406",2,12,"GPG","OOP",21
"2407",2,13,"GPG","OOP",41
"2408",2,14,"GPG","OOP",29
"2409",2,15,"GPG","OOP",2
"2410",2,17,"GPG","OOP",2
"2411",2,18,"GPG","OOP",1
"2412",2,22,"GPG","OOP",1
"2413",2,24,"GPG","OOP",1
"2414",2,25,"GPG","OOP",3
"2415",2,26,"GPG","OOP",1
"2416",2,1,"GPG","PBP",39
"2417",2,2,"GPG","PBP",67
"2418",2,3,"GPG","PBP",16
"2419",2,4,"GPG","PBP",31
"2420",2,5,"GPG","PBP",36
"2421",2,6,"GPG","PBP",23
"2422",2,7,"GPG","PBP",13
"2423",2,8,"GPG","PBP",13
"2424",2,9,"GPG","PBP",33
"2425",2,10,"GPG","PBP",27
"2426",2,13,"GPG","PBP",39
"2427",2,14,"GPG","PBP",17
"2428",2,15,"GPG","PBP",4
"2429",2,16,"GPG","PBP",2
"2430",2,17,"GPG","PBP",3
"2431",2,18,"GPG","PBP",1
"2432",2,21,"GPG","PBP",1
"2433",2,22,"GPG","PBP",1
"2434",2,23,"GPG","PBP",1
"2435",2,24,"GPG","PBP",3
"2436",2,26,"GPG","PBP",1
"2437",2,1,"GPG","POO",36
"2438",2,2,"GPG","POO",12
"2439",2,3,"GPG","POO",10
"2440",2,4,"GPG","POO",12
"2441",2,5,"GPG","POO",10
"2442",2,6,"GPG","POO",17
"2443",2,7,"GPG","POO",28
"2444",2,8,"GPG","POO",16
"2445",2,9,"GPG","POO",25
"2446",2,10,"GPG","POO",12
"2447",2,11,"GPG","POO",9
"2448",2,12,"GPG","POO",5
"2449",2,13,"GPG","POO",13
"2450",2,14,"GPG","POO",13
"2451",2,15,"GPG","POO",17
"2452",2,16,"GPG","POO",4
"2453",2,17,"GPG","POO",3
"2454",2,18,"GPG","POO",12
"2455",2,19,"GPG","POO",11
"2456",2,20,"GPG","POO",10
"2457",2,21,"GPG","POO",10
"2458",2,22,"GPG","POO",9
"2459",2,23,"GPG","POO",8
"2460",2,24,"GPG","POO",11
"2461",2,25,"GPG","POO",23
"2462",2,26,"GPG","POO",16
"2463",2,1,"GPG","PPP",12
"2464",2,2,"GPG","PPP",7
"2465",2,3,"GPG","PPP",44
"2466",2,4,"GPG","PPP",35
"2467",2,5,"GPG","PPP",132
"2468",2,6,"GPG","PPP",46
"2469",2,7,"GPG","PPP",21
"2470",2,8,"GPG","PPP",15
"2471",2,9,"GPG","PPP",32
"2472",2,10,"GPG","PPP",25
"2473",2,11,"GPG","PPP",20
"2474",2,12,"GPG","PPP",9
"2475",2,13,"GPG","PPP",40
"2476",2,14,"GPG","PPP",26
"2477",2,15,"GPG","PPP",83
"2478",2,16,"GPG","PPP",17
"2479",2,17,"GPG","PPP",130
"2480",2,18,"GPG","PPP",51
"2481",2,19,"GPG","PPP",41
"2482",2,20,"GPG","PPP",52
"2483",2,21,"GPG","PPP",49
"2484",2,22,"GPG","PPP",78
"2485",2,23,"GPG","PPP",72
"2486",2,24,"GPG","PPP",42
"2487",2,25,"GPG","PPP",62
"2488",2,26,"GPG","PPP",51
"2489",2,3,"OBB","BBO",1
"2490",2,5,"OBB","BBO",37
"2491",2,6,"OBB","BBO",29
"2492",2,10,"OBB","BBO",1
"2493",2,23,"OBB","GGG",59
"2494",2,1,"OBB","GOO",3
"2495",2,17,"OBB","GOO",6
"2496",2,23,"OBB","GOO",1
"2497",2,24,"OBB","GOO",80
"2498",2,25,"OBB","GOO",253
"2499",2,26,"OBB","GOO",54
"2500",2,25,"OBB","GOP",43
"2501",2,26,"OBB","GOP",50
"2502",2,1,"OBB","GPG",1
"2503",2,1,"OBB","OGO",2
"2504",2,4,"OBB","OGO",1
"2505",2,11,"OBB","OGO",1
"2506",2,16,"OBB","OGO",1
"2507",2,18,"OBB","OGO",2
"2508",2,21,"OBB","OGO",1
"2509",2,24,"OBB","OGO",2
"2510",2,26,"OBB","OGO",3
"2511",2,1,"OBB","OOP",4
"2512",2,2,"OBB","OOP",20
"2513",2,3,"OBB","OOP",10
"2514",2,4,"OBB","OOP",19
"2515",2,5,"OBB","OOP",24
"2516",2,6,"OBB","OOP",25
"2517",2,19,"OBB","OOP",1
"2518",2,21,"OBB","OOP",1
"2519",2,4,"OBB","PBP",139
"2520",2,5,"OBB","PBP",25
"2521",2,6,"OBB","PBP",8
"2522",2,13,"OBB","PBP",9
"2523",2,14,"OBB","PBP",1
"2524",2,15,"OBB","PBP",4
"2525",2,1,"OBB","POO",2
"2526",2,3,"OBB","POO",1
"2527",2,4,"OBB","POO",1
"2528",2,5,"OBB","POO",1
"2529",2,6,"OBB","POO",1
"2530",2,10,"OBB","POO",1
"2531",2,19,"OBB","POO",1
"2532",2,20,"OBB","POO",1
"2533",2,22,"OBB","POO",1
"2534",2,2,"OBB","PPP",1
"2535",2,4,"OBB","PPP",1
"2536",2,5,"OBB","PPP",1
"2537",2,11,"OBB","PPP",1
"2538",2,14,"OBB","PPP",2
"2539",2,16,"OBB","PPP",1
"2540",2,17,"OBB","PPP",1
"2541",2,21,"OBB","PPP",1
"2542",2,5,"OGO","BBO",2
"2543",2,6,"OGO","BBO",4
"2544",2,7,"OGO","BBO",16
"2545",2,25,"OGO","BBO",1
"2546",2,21,"OGO","GGG",1
"2547",2,23,"OGO","GGG",5
"2548",2,24,"OGO","GGG",1
"2549",2,25,"OGO","GGG",1
"2550",2,3,"OGO","GOO",1
"2551",2,4,"OGO","GOO",1
"2552",2,7,"OGO","GOO",1
"2553",2,17,"OGO","GOO",2
"2554",2,18,"OGO","GOO",5
"2555",2,21,"OGO","GOO",1
"2556",2,22,"OGO","GOO",1
"2557",2,23,"OGO","GOO",2
"2558",2,25,"OGO","GOO",4
"2559",2,26,"OGO","GOO",3
"2560",2,9,"OGO","GOP",1
"2561",2,25,"OGO","GOP",354
"2562",2,26,"OGO","GOP",9
"2563",2,1,"OGO","GPG",1
"2564",2,8,"OGO","GPG",1
"2565",2,11,"OGO","GPG",1
"2566",2,16,"OGO","GPG",1
"2567",2,22,"OGO","GPG",2
"2568",2,1,"OGO","OBB",1
"2569",2,2,"OGO","OBB",2
"2570",2,6,"OGO","OBB",1
"2571",2,9,"OGO","OBB",1
"2572",2,15,"OGO","OBB",1
"2573",2,18,"OGO","OBB",1
"2574",2,22,"OGO","OBB",1
"2575",2,23,"OGO","OBB",2
"2576",2,24,"OGO","OBB",2
"2577",2,1,"OGO","OOP",10
"2578",2,2,"OGO","OOP",15
"2579",2,3,"OGO","OOP",56
"2580",2,4,"OGO","OOP",40
"2581",2,5,"OGO","OOP",2
"2582",2,6,"OGO","OOP",4
"2583",2,7,"OGO","OOP",8
"2584",2,8,"OGO","OOP",1
"2585",2,18,"OGO","OOP",1
"2586",2,21,"OGO","OOP",1
"2587",2,3,"OGO","PBP",1
"2588",2,4,"OGO","PBP",8
"2589",2,6,"OGO","PBP",1
"2590",2,13,"OGO","PBP",7
"2591",2,14,"OGO","PBP",1
"2592",2,15,"OGO","PBP",1
"2593",2,22,"OGO","PBP",2
"2594",2,1,"OGO","POO",12
"2595",2,2,"OGO","POO",23
"2596",2,3,"OGO","POO",11
"2597",2,4,"OGO","POO",6
"2598",2,5,"OGO","POO",2
"2599",2,6,"OGO","POO",2
"2600",2,8,"OGO","POO",1
"2601",2,9,"OGO","POO",8
"2602",2,10,"OGO","POO",3
"2603",2,13,"OGO","POO",4
"2604",2,14,"OGO","POO",2
"2605",2,15,"OGO","POO",13
"2606",2,16,"OGO","POO",1
"2607",2,17,"OGO","POO",7
"2608",2,18,"OGO","POO",2
"2609",2,21,"OGO","POO",10
"2610",2,22,"OGO","POO",2
"2611",2,23,"OGO","POO",137
"2612",2,24,"OGO","POO",132
"2613",2,25,"OGO","POO",11
"2614",2,26,"OGO","POO",3
"2615",2,1,"OGO","PPP",3
"2616",2,2,"OGO","PPP",1
"2617",2,3,"OGO","PPP",1
"2618",2,5,"OGO","PPP",1
"2619",2,11,"OGO","PPP",1
"2620",2,13,"OGO","PPP",2
"2621",2,14,"OGO","PPP",3
"2622",2,18,"OGO","PPP",1
"2623",2,21,"OGO","PPP",1
"2624",2,22,"OGO","PPP",1
"2625",2,24,"OGO","PPP",1
"2626",2,25,"OGO","PPP",1
"2627",2,9,"OOP","BBO",1
"2628",2,16,"OOP","BBO",2
"2629",2,18,"OOP","BBO",3
"2630",2,19,"OOP","BBO",2
"2631",2,20,"OOP","BBO",1
"2632",2,21,"OOP","BBO",2
"2633",2,22,"OOP","BBO",3
"2634",2,24,"OOP","BBO",1
"2635",2,26,"OOP","BBO",1
"2636",2,7,"OOP","GGG",1
"2637",2,8,"OOP","GGG",1
"2638",2,10,"OOP","GGG",1
"2639",2,15,"OOP","GGG",1
"2640",2,21,"OOP","GGG",1
"2641",2,23,"OOP","GGG",97
"2642",2,24,"OOP","GGG",60
"2643",2,25,"OOP","GGG",59
"2644",2,26,"OOP","GGG",20
"2645",2,1,"OOP","GOO",1
"2646",2,2,"OOP","GOO",1
"2647",2,17,"OOP","GOO",284
"2648",2,18,"OOP","GOO",157
"2649",2,19,"OOP","GOO",87
"2650",2,20,"OOP","GOO",125
"2651",2,21,"OOP","GOO",186
"2652",2,22,"OOP","GOO",151
"2653",2,23,"OOP","GOO",171
"2654",2,24,"OOP","GOO",250
"2655",2,25,"OOP","GOO",208
"2656",2,26,"OOP","GOO",203
"2657",2,5,"OOP","GOP",1
"2658",2,15,"OOP","GOP",1
"2659",2,17,"OOP","GOP",2
"2660",2,20,"OOP","GOP",2
"2661",2,25,"OOP","GOP",17
"2662",2,26,"OOP","GOP",70
"2663",2,15,"OOP","GPG",155
"2664",2,16,"OOP","GPG",108
"2665",2,17,"OOP","GPG",27
"2666",2,18,"OOP","GPG",21
"2667",2,19,"OOP","GPG",25
"2668",2,20,"OOP","GPG",40
"2669",2,21,"OOP","GPG",31
"2670",2,22,"OOP","GPG",57
"2671",2,23,"OOP","GPG",17
"2672",2,24,"OOP","GPG",25
"2673",2,25,"OOP","GPG",18
"2674",2,26,"OOP","GPG",13
"2675",2,1,"OOP","OBB",1
"2676",2,5,"OOP","OBB",1
"2677",2,9,"OOP","OBB",12
"2678",2,10,"OOP","OBB",8
"2679",2,11,"OOP","OBB",15
"2680",2,12,"OOP","OBB",11
"2681",2,13,"OOP","OBB",5
"2682",2,14,"OOP","OBB",7
"2683",2,15,"OOP","OBB",7
"2684",2,16,"OOP","OBB",7
"2685",2,17,"OOP","OBB",5
"2686",2,18,"OOP","OBB",13
"2687",2,19,"OOP","OBB",11
"2688",2,20,"OOP","OBB",16
"2689",2,21,"OOP","OBB",9
"2690",2,22,"OOP","OBB",13
"2691",2,23,"OOP","OBB",9
"2692",2,24,"OOP","OBB",5
"2693",2,25,"OOP","OBB",8
"2694",2,26,"OOP","OBB",6
"2695",2,5,"OOP","OGO",1
"2696",2,6,"OOP","OGO",1
"2697",2,7,"OOP","OGO",1
"2698",2,8,"OOP","OGO",12
"2699",2,9,"OOP","OGO",20
"2700",2,10,"OOP","OGO",8
"2701",2,11,"OOP","OGO",10
"2702",2,12,"OOP","OGO",18
"2703",2,13,"OOP","OGO",14
"2704",2,14,"OOP","OGO",5
"2705",2,15,"OOP","OGO",11
"2706",2,16,"OOP","OGO",7
"2707",2,17,"OOP","OGO",9
"2708",2,18,"OOP","OGO",12
"2709",2,21,"OOP","OGO",20
"2710",2,22,"OOP","OGO",13
"2711",2,23,"OOP","OGO",17
"2712",2,24,"OOP","OGO",30
"2713",2,25,"OOP","OGO",24
"2714",2,26,"OOP","OGO",8
"2715",2,4,"OOP","PBP",1
"2716",2,5,"OOP","PBP",76
"2717",2,6,"OOP","PBP",83
"2718",2,7,"OOP","PBP",64
"2719",2,8,"OOP","PBP",27
"2720",2,9,"OOP","PBP",22
"2721",2,10,"OOP","PBP",9
"2722",2,13,"OOP","PBP",114
"2723",2,14,"OOP","PBP",120
"2724",2,15,"OOP","PBP",176
"2725",2,16,"OOP","PBP",85
"2726",2,17,"OOP","PBP",24
"2727",2,18,"OOP","PBP",18
"2728",2,19,"OOP","PBP",14
"2729",2,20,"OOP","PBP",19
"2730",2,21,"OOP","PBP",17
"2731",2,22,"OOP","PBP",31
"2732",2,23,"OOP","PBP",22
"2733",2,24,"OOP","PBP",17
"2734",2,25,"OOP","PBP",16
"2735",2,26,"OOP","PBP",11
"2736",2,1,"OOP","POO",3
"2737",2,5,"OOP","POO",1
"2738",2,7,"OOP","POO",1
"2739",2,8,"OOP","POO",17
"2740",2,9,"OOP","POO",18
"2741",2,10,"OOP","POO",12
"2742",2,11,"OOP","POO",13
"2743",2,12,"OOP","POO",8
"2744",2,13,"OOP","POO",5
"2745",2,14,"OOP","POO",6
"2746",2,15,"OOP","POO",8
"2747",2,16,"OOP","POO",9
"2748",2,17,"OOP","POO",3
"2749",2,18,"OOP","POO",14
"2750",2,19,"OOP","POO",7
"2751",2,20,"OOP","POO",16
"2752",2,21,"OOP","POO",8
"2753",2,22,"OOP","POO",10
"2754",2,23,"OOP","POO",5
"2755",2,24,"OOP","POO",6
"2756",2,25,"OOP","POO",9
"2757",2,26,"OOP","POO",7
"2758",2,6,"OOP","PPP",5
"2759",2,7,"OOP","PPP",3
"2760",2,8,"OOP","PPP",2
"2761",2,9,"OOP","PPP",3
"2762",2,11,"OOP","PPP",28
"2763",2,12,"OOP","PPP",16
"2764",2,13,"OOP","PPP",75
"2765",2,14,"OOP","PPP",40
"2766",2,15,"OOP","PPP",19
"2767",2,16,"OOP","PPP",18
"2768",2,17,"OOP","PPP",83
"2769",2,18,"OOP","PPP",69
"2770",2,19,"OOP","PPP",66
"2771",2,20,"OOP","PPP",72
"2772",2,21,"OOP","PPP",74
"2773",2,22,"OOP","PPP",66
"2774",2,23,"OOP","PPP",51
"2775",2,24,"OOP","PPP",50
"2776",2,25,"OOP","PPP",51
"2777",2,26,"OOP","PPP",14
"2778",2,5,"PBP","BBO",46
"2779",2,6,"PBP","BBO",30
"2780",2,7,"PBP","BBO",16
"2781",2,8,"PBP","BBO",10
"2782",2,9,"PBP","BBO",12
"2783",2,10,"PBP","BBO",12
"2784",2,14,"PBP","BBO",1
"2785",2,16,"PBP","BBO",2
"2786",2,26,"PBP","BBO",1
"2787",2,1,"PBP","GGG",1
"2788",2,3,"PBP","GGG",306
"2789",2,4,"PBP","GGG",3
"2790",2,15,"PBP","GGG",20
"2791",2,16,"PBP","GGG",11
"2792",2,19,"PBP","GGG",4
"2793",2,21,"PBP","GGG",2
"2794",2,22,"PBP","GGG",17
"2795",2,23,"PBP","GGG",51
"2796",2,24,"PBP","GGG",53
"2797",2,25,"PBP","GGG",83
"2798",2,26,"PBP","GGG",38
"2799",2,1,"PBP","GOO",2
"2800",2,3,"PBP","GOO",1
"2801",2,6,"PBP","GOO",1
"2802",2,17,"PBP","GOO",146
"2803",2,18,"PBP","GOO",62
"2804",2,19,"PBP","GOO",21
"2805",2,20,"PBP","GOO",25
"2806",2,21,"PBP","GOO",39
"2807",2,22,"PBP","GOO",66
"2808",2,23,"PBP","GOO",111
"2809",2,24,"PBP","GOO",98
"2810",2,25,"PBP","GOO",110
"2811",2,26,"PBP","GOO",59
"2812",2,1,"PBP","GOP",1
"2813",2,2,"PBP","GOP",3
"2814",2,3,"PBP","GOP",3
"2815",2,6,"PBP","GOP",1
"2816",2,15,"PBP","GOP",16
"2817",2,16,"PBP","GOP",5
"2818",2,21,"PBP","GOP",1
"2819",2,25,"PBP","GOP",51
"2820",2,26,"PBP","GOP",45
"2821",2,3,"PBP","GPG",3
"2822",2,14,"PBP","GPG",1
"2823",2,15,"PBP","GPG",1
"2824",2,16,"PBP","GPG",2
"2825",2,19,"PBP","GPG",1
"2826",2,20,"PBP","GPG",1
"2827",2,1,"PBP","OBB",8
"2828",2,2,"PBP","OBB",10
"2829",2,3,"PBP","OBB",5
"2830",2,5,"PBP","OBB",1
"2831",2,6,"PBP","OBB",2
"2832",2,9,"PBP","OBB",8
"2833",2,10,"PBP","OBB",3
"2834",2,13,"PBP","OBB",24
"2835",2,14,"PBP","OBB",4
"2836",2,15,"PBP","OBB",2
"2837",2,16,"PBP","OBB",2
"2838",2,17,"PBP","OBB",2
"2839",2,18,"PBP","OBB",3
"2840",2,19,"PBP","OBB",9
"2841",2,20,"PBP","OBB",9
"2842",2,21,"PBP","OBB",16
"2843",2,22,"PBP","OBB",3
"2844",2,23,"PBP","OBB",6
"2845",2,24,"PBP","OBB",10
"2846",2,25,"PBP","OBB",7
"2847",2,26,"PBP","OBB",3
"2848",2,1,"PBP","OGO",19
"2849",2,2,"PBP","OGO",17
"2850",2,3,"PBP","OGO",8
"2851",2,7,"PBP","OGO",8
"2852",2,8,"PBP","OGO",9
"2853",2,9,"PBP","OGO",9
"2854",2,10,"PBP","OGO",5
"2855",2,13,"PBP","OGO",19
"2856",2,14,"PBP","OGO",7
"2857",2,15,"PBP","OGO",5
"2858",2,16,"PBP","OGO",4
"2859",2,17,"PBP","OGO",1
"2860",2,18,"PBP","OGO",3
"2861",2,21,"PBP","OGO",4
"2862",2,22,"PBP","OGO",10
"2863",2,23,"PBP","OGO",16
"2864",2,24,"PBP","OGO",11
"2865",2,25,"PBP","OGO",16
"2866",2,26,"PBP","OGO",1
"2867",2,1,"PBP","OOP",90
"2868",2,2,"PBP","OOP",72
"2869",2,3,"PBP","OOP",36
"2870",2,4,"PBP","OOP",72
"2871",2,5,"PBP","OOP",55
"2872",2,6,"PBP","OOP",27
"2873",2,7,"PBP","OOP",8
"2874",2,8,"PBP","OOP",4
"2875",2,9,"PBP","OOP",9
"2876",2,10,"PBP","OOP",7
"2877",2,16,"PBP","OOP",3
"2878",2,23,"PBP","OOP",1
"2879",2,24,"PBP","OOP",1
"2880",2,1,"PBP","POO",14
"2881",2,2,"PBP","POO",13
"2882",2,3,"PBP","POO",9
"2883",2,4,"PBP","POO",1
"2884",2,5,"PBP","POO",1
"2885",2,6,"PBP","POO",3
"2886",2,7,"PBP","POO",10
"2887",2,8,"PBP","POO",4
"2888",2,9,"PBP","POO",8
"2889",2,10,"PBP","POO",4
"2890",2,13,"PBP","POO",31
"2891",2,14,"PBP","POO",7
"2892",2,15,"PBP","POO",5
"2893",2,16,"PBP","POO",2
"2894",2,17,"PBP","POO",1
"2895",2,18,"PBP","POO",7
"2896",2,19,"PBP","POO",13
"2897",2,20,"PBP","POO",11
"2898",2,21,"PBP","POO",14
"2899",2,22,"PBP","POO",8
"2900",2,23,"PBP","POO",6
"2901",2,24,"PBP","POO",9
"2902",2,25,"PBP","POO",8
"2903",2,26,"PBP","POO",3
"2904",2,1,"PBP","PPP",23
"2905",2,2,"PBP","PPP",19
"2906",2,3,"PBP","PPP",76
"2907",2,5,"PBP","PPP",2
"2908",2,13,"PBP","PPP",1
"2909",2,15,"PBP","PPP",9
"2910",2,16,"PBP","PPP",12
"2911",2,17,"PBP","PPP",76
"2912",2,18,"PBP","PPP",21
"2913",2,19,"PBP","PPP",14
"2914",2,20,"PBP","PPP",31
"2915",2,21,"PBP","PPP",27
"2916",2,22,"PBP","PPP",22
"2917",2,23,"PBP","PPP",26
"2918",2,24,"PBP","PPP",26
"2919",2,25,"PBP","PPP",51
"2920",2,26,"PBP","PPP",22
"2921",2,5,"POO","BBO",27
"2922",2,6,"POO","BBO",24
"2923",2,7,"POO","BBO",40
"2924",2,18,"POO","BBO",1
"2925",2,3,"POO","GGG",1
"2926",2,5,"POO","GGG",1
"2927",2,23,"POO","GGG",7
"2928",2,5,"POO","GOO",1
"2929",2,6,"POO","GOO",1
"2930",2,17,"POO","GOO",3
"2931",2,18,"POO","GOO",1
"2932",2,19,"POO","GOO",1
"2933",2,22,"POO","GOO",1
"2934",2,24,"POO","GOO",4
"2935",2,25,"POO","GOO",66
"2936",2,26,"POO","GOO",10
"2937",2,1,"POO","GOP",1
"2938",2,2,"POO","GOP",1
"2939",2,8,"POO","GOP",1
"2940",2,25,"POO","GOP",17
"2941",2,26,"POO","GOP",12
"2942",2,1,"POO","GPG",1
"2943",2,1,"POO","OBB",1
"2944",2,2,"POO","OBB",1
"2945",2,4,"POO","OBB",1
"2946",2,5,"POO","OBB",3
"2947",2,6,"POO","OBB",3
"2948",2,11,"POO","OBB",2
"2949",2,18,"POO","OBB",2
"2950",2,19,"POO","OBB",2
"2951",2,21,"POO","OBB",2
"2952",2,22,"POO","OBB",2
"2953",2,26,"POO","OBB",2
"2954",2,1,"POO","OGO",47
"2955",2,2,"POO","OGO",5
"2956",2,3,"POO","OGO",2
"2957",2,4,"POO","OGO",4
"2958",2,5,"POO","OGO",3
"2959",2,6,"POO","OGO",4
"2960",2,7,"POO","OGO",1
"2961",2,9,"POO","OGO",6
"2962",2,10,"POO","OGO",5
"2963",2,11,"POO","OGO",3
"2964",2,12,"POO","OGO",2
"2965",2,13,"POO","OGO",1
"2966",2,14,"POO","OGO",1
"2967",2,15,"POO","OGO",2
"2968",2,16,"POO","OGO",3
"2969",2,17,"POO","OGO",2
"2970",2,18,"POO","OGO",3
"2971",2,21,"POO","OGO",17
"2972",2,22,"POO","OGO",17
"2973",2,23,"POO","OGO",5
"2974",2,25,"POO","OGO",9
"2975",2,26,"POO","OGO",4
"2976",2,1,"POO","OOP",7
"2977",2,2,"POO","OOP",10
"2978",2,3,"POO","OOP",16
"2979",2,4,"POO","OOP",10
"2980",2,5,"POO","OOP",29
"2981",2,6,"POO","OOP",19
"2982",2,7,"POO","OOP",37
"2983",2,10,"POO","OOP",1
"2984",2,18,"POO","OOP",1
"2985",2,1,"POO","PBP",1
"2986",2,4,"POO","PBP",14
"2987",2,5,"POO","PBP",6
"2988",2,6,"POO","PBP",3
"2989",2,7,"POO","PBP",1
"2990",2,8,"POO","PBP",1
"2991",2,13,"POO","PBP",6
"2992",2,5,"POO","PPP",2
"2993",2,7,"POO","PPP",2
"2994",2,8,"POO","PPP",1
"2995",2,9,"POO","PPP",1
"2996",2,19,"POO","PPP",1
"2997",2,22,"POO","PPP",1
"2998",2,5,"PPP","BBO",195
"2999",2,6,"PPP","BBO",193
"3000",2,7,"PPP","BBO",110
"3001",2,8,"PPP","BBO",56
"3002",2,9,"PPP","BBO",61
"3003",2,10,"PPP","BBO",26
"3004",2,11,"PPP","BBO",36
"3005",2,12,"PPP","BBO",1
"3006",2,16,"PPP","BBO",1
"3007",2,1,"PPP","GGG",1
"3008",2,3,"PPP","GGG",1
"3009",2,7,"PPP","GGG",1
"3010",2,8,"PPP","GGG",1
"3011",2,10,"PPP","GGG",1
"3012",2,11,"PPP","GGG",1
"3013",2,21,"PPP","GGG",1
"3014",2,23,"PPP","GGG",14
"3015",2,25,"PPP","GGG",1
"3016",2,26,"PPP","GGG",1
"3017",2,3,"PPP","GOO",69
"3018",2,6,"PPP","GOO",1
"3019",2,17,"PPP","GOO",3
"3020",2,19,"PPP","GOO",1
"3021",2,20,"PPP","GOO",1
"3022",2,23,"PPP","GOO",60
"3023",2,24,"PPP","GOO",28
"3024",2,25,"PPP","GOO",38
"3025",2,26,"PPP","GOO",44
"3026",2,1,"PPP","GOP",1
"3027",2,6,"PPP","GOP",2
"3028",2,11,"PPP","GOP",1
"3029",2,18,"PPP","GOP",1
"3030",2,25,"PPP","GOP",304
"3031",2,26,"PPP","GOP",66
"3032",2,3,"PPP","GPG",94
"3033",2,18,"PPP","GPG",1
"3034",2,26,"PPP","GPG",1
"3035",2,1,"PPP","OBB",40
"3036",2,2,"PPP","OBB",58
"3037",2,3,"PPP","OBB",14
"3038",2,4,"PPP","OBB",16
"3039",2,5,"PPP","OBB",3
"3040",2,6,"PPP","OBB",22
"3041",2,9,"PPP","OBB",15
"3042",2,10,"PPP","OBB",8
"3043",2,11,"PPP","OBB",27
"3044",2,12,"PPP","OBB",32
"3045",2,13,"PPP","OBB",24
"3046",2,14,"PPP","OBB",16
"3047",2,15,"PPP","OBB",24
"3048",2,16,"PPP","OBB",47
"3049",2,17,"PPP","OBB",18
"3050",2,18,"PPP","OBB",23
"3051",2,19,"PPP","OBB",18
"3052",2,20,"PPP","OBB",18
"3053",2,21,"PPP","OBB",15
"3054",2,22,"PPP","OBB",23
"3055",2,23,"PPP","OBB",17
"3056",2,24,"PPP","OBB",26
"3057",2,25,"PPP","OBB",16
"3058",2,26,"PPP","OBB",15
"3059",2,1,"PPP","OGO",30
"3060",2,2,"PPP","OGO",67
"3061",2,3,"PPP","OGO",23
"3062",2,4,"PPP","OGO",21
"3063",2,5,"PPP","OGO",8
"3064",2,6,"PPP","OGO",19
"3065",2,7,"PPP","OGO",19
"3066",2,8,"PPP","OGO",17
"3067",2,9,"PPP","OGO",18
"3068",2,10,"PPP","OGO",15
"3069",2,11,"PPP","OGO",28
"3070",2,12,"PPP","OGO",37
"3071",2,13,"PPP","OGO",37
"3072",2,14,"PPP","OGO",12
"3073",2,15,"PPP","OGO",17
"3074",2,16,"PPP","OGO",44
"3075",2,17,"PPP","OGO",21
"3076",2,18,"PPP","OGO",24
"3077",2,21,"PPP","OGO",29
"3078",2,22,"PPP","OGO",28
"3079",2,23,"PPP","OGO",23
"3080",2,24,"PPP","OGO",26
"3081",2,25,"PPP","OGO",27
"3082",2,26,"PPP","OGO",8
"3083",2,1,"PPP","OOP",6
"3084",2,2,"PPP","OOP",15
"3085",2,3,"PPP","OOP",15
"3086",2,4,"PPP","OOP",23
"3087",2,5,"PPP","OOP",97
"3088",2,6,"PPP","OOP",90
"3089",2,7,"PPP","OOP",49
"3090",2,8,"PPP","OOP",32
"3091",2,9,"PPP","OOP",24
"3092",2,10,"PPP","OOP",13
"3093",2,11,"PPP","OOP",16
"3094",2,12,"PPP","OOP",1
"3095",2,25,"PPP","OOP",1
"3096",2,3,"PPP","PBP",1
"3097",2,4,"PPP","PBP",6
"3098",2,5,"PPP","PBP",5
"3099",2,6,"PPP","PBP",3
"3100",2,7,"PPP","PBP",15
"3101",2,8,"PPP","PBP",3
"3102",2,9,"PPP","PBP",3
"3103",2,13,"PPP","PBP",2
